zone_risk_score,earnings_baseline,trust_score,past_claims_count,claim_approval_rate,weeks_active,forecast_rain_mm,forecast_aqi,tier_basic,tier_standard,tier_premium,city_bangalore,city_mumbai,city_delhi,city_chennai,city_hyderabad,month,recommended_weekly_premium
35,2075.84,71,2,0.755,51,16.57,77,0,1,0,0,1,0,0,0,12,155
93,1559.13,50,1,0.753,30,12.42,302,0,1,0,1,0,0,0,0,8,196
34,760.92,77,12,0.513,10,11.98,189,0,1,0,1,0,0,0,0,7,199
86,2456.82,82,2,0.99,23,0.3,261,0,0,1,1,0,0,0,0,9,280
42,783.75,62,9,0.849,18,7.9,207,1,0,0,0,0,1,0,0,7,129
81,2313.61,50,3,0.807,9,49.16,134,0,0,1,0,0,1,0,0,10,295
78,837.09,87,13,0.783,9,13.95,155,1,0,0,1,0,0,0,0,3,129
15,1184.87,74,12,0.916,50,18.01,219,0,1,0,0,0,0,0,1,1,176
32,1324.18,91,12,0.751,6,6.8,40,0,1,0,0,0,0,0,1,3,166
39,2334.89,70,0,0.985,16,17.84,66,0,1,0,0,0,0,0,1,2,164
87,2265.22,82,3,0.793,12,16.98,225,1,0,0,1,0,0,0,0,6,129
63,2128.76,86,8,0.678,2,7.55,323,0,1,0,0,0,0,1,0,5,196
20,1191.02,83,0,0.941,17,8.4,110,1,0,0,1,0,0,0,0,10,98
40,409.44,52,10,0.72,26,0.53,259,1,0,0,1,0,0,0,0,11,129
15,1831.32,79,6,0.839,9,19.18,300,0,1,0,0,1,0,0,0,9,181
20,1263.0,52,7,0.99,5,1.44,185,1,0,0,1,0,0,0,0,8,129
86,1989.82,67,8,0.857,28,3.58,116,0,0,1,0,1,0,0,0,5,290
21,2069.19,72,6,0.866,30,13.65,96,0,0,1,1,0,0,0,0,2,263
75,1323.42,57,12,0.784,17,3.58,50,0,0,1,0,1,0,0,0,10,292
62,1971.02,58,8,0.875,47,7.04,314,0,1,0,0,1,0,0,0,12,186
45,2163.87,51,9,0.756,39,1.67,218,0,1,0,0,0,1,0,0,6,188
26,2349.8,51,12,0.929,19,3.45,301,1,0,0,0,1,0,0,0,10,129
37,1623.16,76,13,0.8,6,13.25,328,0,0,1,0,1,0,0,0,5,285
31,2034.81,97,2,0.822,4,5.42,181,0,0,1,0,1,0,0,0,4,249
16,1438.59,88,0,0.699,44,8.28,278,0,0,1,0,1,0,0,0,8,269
24,487.49,85,1,0.928,51,4.42,275,0,1,0,0,0,0,0,1,8,158
20,725.96,54,13,0.768,38,26.68,60,0,1,0,0,0,0,0,1,8,187
33,669.27,50,14,0.686,14,19.39,255,1,0,0,0,1,0,0,0,5,129
76,760.71,71,9,0.772,16,1.2,42,0,1,0,0,1,0,0,0,6,183
39,421.45,59,12,0.972,37,38.02,310,0,1,0,0,1,0,0,0,3,194
79,2203.28,94,0,0.937,32,16.57,144,1,0,0,0,0,0,0,1,6,120
75,1576.31,73,1,0.514,31,1.72,291,0,0,1,1,0,0,0,0,3,280
70,1204.62,64,8,0.746,5,0.43,243,1,0,0,0,1,0,0,0,8,129
87,1260.54,82,4,1.0,17,22.35,108,0,0,1,0,1,0,0,0,12,284
50,1373.04,99,3,1.0,4,14.18,72,1,0,0,1,0,0,0,0,9,118
91,555.16,72,1,0.662,43,3.22,111,1,0,0,0,1,0,0,0,11,129
60,976.8,63,2,0.985,24,30.37,104,1,0,0,1,0,0,0,0,5,129
53,2188.42,67,14,0.634,6,23.66,118,0,0,1,0,1,0,0,0,9,321
22,1961.72,74,8,0.724,30,2.4,239,0,1,0,1,0,0,0,0,8,177
21,1583.15,71,13,0.689,44,5.09,192,0,0,1,0,1,0,0,0,11,281
91,1409.48,93,12,0.961,11,0.49,134,0,1,0,0,1,0,0,0,8,198
18,943.84,93,12,0.855,27,3.69,73,0,0,1,1,0,0,0,0,11,257
94,1389.64,86,13,0.926,9,6.85,43,0,0,1,0,0,1,0,0,2,282
57,1655.5,56,2,0.556,24,0.66,241,0,1,0,1,0,0,0,0,8,194
58,1896.54,75,7,0.983,20,4.11,343,0,0,1,1,0,0,0,0,5,280
62,749.94,73,11,1.0,13,1.63,212,1,0,0,1,0,0,0,0,11,129
65,2107.53,62,0,0.886,28,25.71,322,0,0,1,1,0,0,0,0,6,293
49,1126.2,90,11,1.0,47,17.69,191,0,1,0,1,0,0,0,0,9,181
33,1456.84,55,14,0.981,31,14.54,260,0,1,0,1,0,0,0,0,2,184
81,1676.6,70,4,1.0,32,14.89,247,1,0,0,0,1,0,0,0,10,129
42,1425.0,56,1,0.816,35,0.14,49,0,1,0,1,0,0,0,0,1,153
32,1601.11,67,3,0.898,37,9.22,101,1,0,0,0,1,0,0,0,2,110
86,634.2,64,1,0.748,19,8.94,264,1,0,0,0,0,1,0,0,2,129
63,1307.53,57,2,0.632,47,49.04,180,0,1,0,0,0,0,0,1,8,199
62,988.98,65,4,0.728,7,10.01,80,0,1,0,0,0,0,0,1,11,181
58,580.65,98,1,0.893,3,10.51,169,1,0,0,0,0,1,0,0,7,126
87,802.46,52,8,0.661,40,4.79,157,0,0,1,0,0,1,0,0,2,308
87,1665.13,94,7,0.867,30,6.94,288,0,1,0,0,1,0,0,0,2,176
89,813.04,58,4,0.524,31,5.03,36,0,1,0,0,0,1,0,0,9,199
58,780.23,96,10,0.8,45,24.24,194,0,1,0,0,0,0,1,0,2,178
69,1560.94,75,0,0.889,48,2.27,49,0,1,0,0,0,0,0,1,9,162
74,2299.88,75,4,0.744,40,1.63,279,1,0,0,0,0,1,0,0,6,129
41,2056.25,79,3,0.803,9,57.81,245,0,1,0,0,0,0,1,0,11,176
88,2300.69,76,14,0.847,34,26.71,215,0,1,0,1,0,0,0,0,1,199
30,1624.26,65,13,0.792,22,8.99,304,0,0,1,0,0,0,1,0,10,288
27,1260.85,97,12,0.893,27,14.82,56,0,1,0,0,0,1,0,0,6,168
69,1932.25,53,8,0.596,27,1.18,234,0,0,1,1,0,0,0,0,1,300
22,948.86,68,1,0.672,33,14.63,274,0,1,0,1,0,0,0,0,11,176
33,563.91,83,6,0.696,45,6.25,52,0,1,0,1,0,0,0,0,6,180
39,1123.69,55,1,0.818,45,17.55,285,0,0,1,1,0,0,0,0,1,269
11,1028.4,94,12,1.0,43,7.25,277,0,1,0,0,1,0,0,0,6,174
92,1818.63,64,12,0.937,42,12.97,155,1,0,0,0,0,0,0,1,10,129
34,1557.86,59,10,0.593,6,4.15,248,0,1,0,1,0,0,0,0,3,199
59,690.35,91,11,0.881,48,13.16,324,1,0,0,0,1,0,0,0,6,129
23,2307.86,85,2,0.767,27,3.17,144,0,1,0,1,0,0,0,0,3,150
15,1646.01,95,13,0.782,32,30.87,95,0,1,0,0,0,0,1,0,12,167
85,1361.14,89,2,0.741,38,11.1,319,0,1,0,0,0,0,1,0,10,163
93,2368.11,55,9,0.808,22,6.51,242,0,1,0,1,0,0,0,0,6,199
39,604.33,93,7,0.582,13,9.31,137,1,0,0,1,0,0,0,0,11,129
39,2058.15,89,1,0.832,32,9.58,101,1,0,0,0,1,0,0,0,6,108
47,1165.8,55,0,0.897,27,19.28,242,0,1,0,0,1,0,0,0,7,182
67,1860.32,64,5,0.73,44,8.17,109,0,1,0,0,0,1,0,0,6,184
50,2354.52,78,5,0.771,40,8.29,30,0,1,0,1,0,0,0,0,6,173
66,1487.2,74,10,0.671,30,8.84,287,1,0,0,1,0,0,0,0,6,129
45,447.54,68,14,0.789,35,14.83,64,0,1,0,0,0,1,0,0,9,192
73,460.58,63,0,0.863,13,6.76,103,0,1,0,0,0,1,0,0,7,180
25,1094.18,52,4,0.822,1,2.4,39,0,1,0,0,1,0,0,0,8,176
87,2041.48,99,8,0.948,42,5.41,220,1,0,0,1,0,0,0,0,2,125
81,1005.35,91,9,0.993,27,4.71,55,0,1,0,1,0,0,0,0,3,170
23,1102.38,95,10,0.761,22,0.6,236,0,1,0,0,0,0,1,0,2,168
40,2047.37,63,9,0.815,47,16.09,288,0,1,0,0,1,0,0,0,11,186
75,644.0,88,4,0.684,43,18.1,236,1,0,0,1,0,0,0,0,5,129
77,2178.31,88,11,0.778,48,3.11,203,0,1,0,1,0,0,0,0,8,185
74,958.16,70,6,0.858,24,3.92,261,0,1,0,0,0,0,1,0,5,185
64,507.57,60,5,0.963,23,3.87,237,0,1,0,1,0,0,0,0,12,182
93,646.42,99,10,0.835,35,7.28,207,0,1,0,0,1,0,0,0,2,187
87,2400.37,59,9,0.896,9,6.33,89,0,1,0,0,1,0,0,0,2,193
49,1347.78,64,3,0.649,27,21.79,176,0,1,0,0,1,0,0,0,10,190
34,938.52,79,12,0.887,7,6.8,295,0,0,1,0,1,0,0,0,2,282
34,1494.67,93,11,0.72,24,1.96,289,1,0,0,0,0,0,1,0,4,118
12,1832.93,66,1,1.0,16,13.76,126,0,1,0,1,0,0,0,0,10,161
78,1069.48,78,9,1.0,23,20.27,106,0,1,0,0,0,1,0,0,5,187
35,1923.07,66,12,1.0,7,9.4,72,0,1,0,1,0,0,0,0,6,188
49,929.73,82,4,0.712,40,14.46,229,0,1,0,1,0,0,0,0,7,178
47,635.91,87,11,0.948,22,2.54,127,0,1,0,0,1,0,0,0,8,180
47,1554.39,70,11,0.476,29,23.0,66,1,0,0,1,0,0,0,0,5,129
77,717.35,96,13,1.0,20,0.78,144,1,0,0,0,1,0,0,0,3,126
16,2375.02,63,13,0.845,37,22.94,47,1,0,0,0,0,0,0,1,5,129
39,400.94,59,9,0.577,6,4.52,314,0,1,0,1,0,0,0,0,1,199
28,1986.96,91,12,0.94,31,0.94,251,0,0,1,0,1,0,0,0,7,274
44,986.89,72,8,0.798,27,2.0,207,0,1,0,1,0,0,0,0,12,172
42,2176.78,88,12,0.797,41,45.21,180,0,1,0,0,1,0,0,0,8,192
42,526.32,88,2,0.929,37,4.67,291,0,1,0,0,0,0,0,1,6,160
87,2401.3,63,2,1.0,9,14.88,192,0,0,1,1,0,0,0,0,6,294
47,612.93,96,12,0.89,25,6.49,322,0,1,0,1,0,0,0,0,9,182
19,2054.55,71,11,0.505,42,8.6,118,0,0,1,1,0,0,0,0,7,291
66,1486.42,90,10,0.89,38,10.12,334,0,0,1,0,0,0,0,1,8,292
37,1303.83,77,6,0.694,33,9.23,160,0,1,0,0,0,1,0,0,6,186
87,988.33,96,13,0.922,13,63.73,217,0,1,0,0,0,1,0,0,5,197
47,2166.88,58,9,0.898,37,8.02,64,0,1,0,0,0,1,0,0,7,185
25,819.48,72,1,0.801,27,9.71,197,0,1,0,1,0,0,0,0,4,149
30,1914.61,56,7,0.828,19,4.3,270,0,0,1,1,0,0,0,0,12,277
15,1336.16,73,14,0.572,16,2.75,216,0,0,1,0,1,0,0,0,10,286
50,2496.84,92,6,1.0,47,5.96,198,1,0,0,0,1,0,0,0,12,104
24,1683.94,86,7,0.888,14,9.53,84,0,1,0,1,0,0,0,0,5,149
12,618.8,58,9,0.877,46,3.78,162,0,1,0,1,0,0,0,0,6,177
52,1280.99,87,5,0.884,4,6.92,94,0,0,1,1,0,0,0,0,9,269
56,539.23,56,4,0.567,39,16.87,89,0,1,0,0,0,1,0,0,12,189
23,999.88,72,10,0.985,22,5.51,200,0,1,0,1,0,0,0,0,2,170
75,1120.97,74,3,0.776,47,8.63,38,0,1,0,0,1,0,0,0,7,176
38,2191.67,95,13,0.854,37,25.9,118,1,0,0,0,1,0,0,0,5,128
13,2159.77,71,7,0.746,1,9.76,319,0,0,1,0,1,0,0,0,10,269
35,424.27,92,13,0.653,51,3.72,140,0,0,1,1,0,0,0,0,2,277
21,1517.79,56,1,0.755,21,8.43,64,0,1,0,0,0,1,0,0,12,158
11,869.44,55,14,0.808,50,19.72,146,1,0,0,1,0,0,0,0,2,129
26,1072.2,85,5,0.834,30,1.66,234,0,0,1,0,1,0,0,0,12,252
44,445.47,95,13,0.761,27,17.35,195,0,1,0,0,0,0,1,0,2,172
19,1974.47,71,11,0.82,46,1.06,335,0,1,0,1,0,0,0,0,8,173
52,2396.24,84,13,0.79,34,31.51,123,0,0,1,0,1,0,0,0,3,284
30,860.46,98,9,0.63,29,1.74,126,0,1,0,0,0,0,1,0,6,183
24,1117.72,96,5,0.831,4,6.28,201,0,1,0,0,0,1,0,0,7,167
44,833.51,82,4,0.831,7,30.15,244,0,1,0,0,1,0,0,0,6,190
94,2353.1,70,1,0.731,33,2.34,246,0,1,0,1,0,0,0,0,12,177
94,419.65,60,4,0.975,12,10.27,123,1,0,0,1,0,0,0,0,7,129
94,1626.11,62,14,0.834,33,13.37,253,0,1,0,0,1,0,0,0,4,199
69,2228.6,52,2,0.894,46,0.39,251,1,0,0,1,0,0,0,0,8,129
53,791.25,62,6,0.707,24,9.02,249,0,0,1,1,0,0,0,0,12,283
14,1638.99,99,6,0.735,38,14.27,31,0,0,1,0,0,0,0,1,5,253
82,506.36,90,7,0.795,1,34.97,294,0,1,0,0,1,0,0,0,1,196
27,2110.63,83,10,0.655,34,1.49,100,0,1,0,0,1,0,0,0,11,177
30,976.3,77,11,0.56,17,19.92,280,0,1,0,0,0,1,0,0,4,197
81,2476.38,89,13,1.0,40,9.93,297,0,1,0,0,0,1,0,0,1,182
83,2336.22,83,9,0.752,50,13.0,206,0,0,1,1,0,0,0,0,6,297
60,1938.28,81,10,0.817,22,13.5,208,0,1,0,1,0,0,0,0,6,199
50,1443.37,72,13,0.882,49,12.88,155,0,0,1,1,0,0,0,0,3,273
33,2009.84,73,8,0.807,48,25.65,35,1,0,0,0,1,0,0,0,10,123
33,674.28,50,0,0.67,27,1.31,55,0,0,1,0,0,0,0,1,6,281
47,1051.42,73,3,0.996,15,3.33,78,1,0,0,0,0,1,0,0,11,109
53,456.48,52,5,0.768,15,23.36,114,0,0,1,0,0,0,0,1,7,298
66,1754.55,66,6,0.935,23,6.1,249,0,1,0,0,0,0,0,1,4,182
68,2091.63,56,10,1.0,12,5.21,296,0,1,0,1,0,0,0,0,7,199
43,2387.2,59,4,0.653,27,7.75,135,0,0,1,0,1,0,0,0,10,282
84,1841.67,68,5,0.971,49,3.72,332,0,1,0,1,0,0,0,0,10,183
91,1937.39,73,0,0.865,50,9.11,301,0,0,1,1,0,0,0,0,1,269
32,2280.46,58,13,0.713,40,21.15,329,1,0,0,1,0,0,0,0,9,129
52,2366.39,99,10,0.914,9,5.04,343,0,0,1,1,0,0,0,0,10,280
91,1431.72,64,4,0.866,47,2.33,140,0,1,0,0,1,0,0,0,3,181
49,630.55,98,1,0.758,45,1.7,50,0,1,0,0,0,0,0,1,12,149
56,1379.48,71,14,1.0,29,11.96,171,0,1,0,0,1,0,0,0,6,191
50,1567.76,66,13,0.907,37,0.76,233,1,0,0,0,0,1,0,0,9,129
56,1726.24,68,10,0.686,21,0.78,55,0,1,0,0,1,0,0,0,2,192
29,2477.5,58,1,0.899,1,32.52,270,0,1,0,0,0,0,1,0,3,183
86,2326.88,87,0,0.823,12,11.0,160,0,0,1,1,0,0,0,0,7,275
74,1232.36,68,9,0.68,1,2.1,334,0,0,1,1,0,0,0,0,10,316
77,638.25,57,8,0.815,27,10.01,326,0,1,0,0,1,0,0,0,7,199
33,851.06,55,3,0.908,24,8.65,48,0,1,0,0,1,0,0,0,7,167
45,764.98,98,3,0.711,24,15.1,169,0,1,0,1,0,0,0,0,9,173
54,1147.63,87,8,0.64,49,5.51,84,0,1,0,0,0,1,0,0,5,170
11,2240.63,94,4,0.644,34,0.17,31,0,1,0,1,0,0,0,0,10,149
37,1319.73,70,3,0.651,39,5.8,313,0,0,1,1,0,0,0,0,11,283
35,1591.28,78,6,0.93,35,11.75,199,0,0,1,0,0,0,0,1,7,276
32,776.25,83,12,0.911,50,31.53,314,1,0,0,1,0,0,0,0,7,129
88,1434.98,61,12,0.712,46,18.34,288,0,0,1,1,0,0,0,0,10,294
45,2234.62,88,4,0.818,10,0.24,116,0,1,0,0,0,0,0,1,9,165
15,2024.27,81,7,0.653,24,2.81,165,0,1,0,0,1,0,0,0,7,184
44,570.5,55,2,0.753,27,7.98,185,0,1,0,0,1,0,0,0,4,164
47,2210.35,66,13,0.75,7,0.57,89,0,1,0,1,0,0,0,0,6,189
44,975.04,81,7,0.895,14,9.05,336,0,1,0,0,1,0,0,0,12,178
83,1798.0,57,14,1.0,35,5.61,235,1,0,0,1,0,0,0,0,6,129
62,707.4,87,10,0.686,43,11.05,153,0,1,0,1,0,0,0,0,2,188
47,1816.75,78,5,0.726,15,2.49,176,0,1,0,0,0,0,0,1,12,164
68,474.97,80,13,0.891,51,2.07,289,0,1,0,1,0,0,0,0,4,186
52,1661.35,68,12,0.634,44,24.68,164,0,1,0,0,1,0,0,0,8,199
13,1756.47,58,8,0.713,32,4.21,70,1,0,0,0,1,0,0,0,12,115
14,913.44,77,5,0.978,37,35.42,210,0,0,1,0,1,0,0,0,1,261
77,2367.65,97,3,1.0,9,1.74,212,0,1,0,0,1,0,0,0,8,181
54,496.54,99,1,0.71,39,14.0,49,0,1,0,1,0,0,0,0,7,163
89,2272.59,88,10,0.726,47,2.25,145,1,0,0,0,1,0,0,0,7,129
34,1201.98,89,2,0.95,33,12.58,66,1,0,0,0,0,0,0,1,6,104
87,1899.22,80,6,0.994,33,3.04,238,0,0,1,0,0,1,0,0,5,276
20,1768.25,68,9,0.804,38,4.03,307,0,1,0,0,0,1,0,0,6,181
38,753.32,82,4,0.744,32,10.25,329,0,1,0,0,0,0,0,1,1,164
43,1069.9,75,6,0.925,21,0.34,127,1,0,0,1,0,0,0,0,1,114
23,1512.31,94,6,0.898,5,2.83,90,0,1,0,0,0,0,0,1,11,154
33,2177.67,50,5,0.839,43,19.47,156,0,1,0,0,0,0,0,1,3,172
68,2405.21,60,14,1.0,11,3.73,263,0,0,1,0,1,0,0,0,5,292
48,443.23,51,1,0.881,29,31.2,75,0,1,0,0,0,1,0,0,9,183
35,1140.37,84,4,0.673,46,1.55,311,1,0,0,1,0,0,0,0,5,126
52,1803.1,62,14,0.907,8,12.78,212,0,1,0,0,0,0,0,1,3,198
45,1508.23,88,10,0.741,27,1.78,194,0,1,0,0,1,0,0,0,5,169
48,2380.35,83,14,0.819,46,14.43,76,0,0,1,0,0,0,0,1,11,275
70,435.64,83,9,0.959,41,2.4,77,0,1,0,0,1,0,0,0,12,169
25,1319.25,84,5,0.973,43,20.1,44,0,1,0,0,0,1,0,0,2,161
68,1804.49,81,7,0.402,43,9.79,188,0,0,1,1,0,0,0,0,6,294
15,856.93,94,0,0.759,48,21.3,203,0,0,1,1,0,0,0,0,11,249
65,1924.33,61,11,0.768,12,9.89,44,0,0,1,0,1,0,0,0,11,287
17,570.58,82,11,0.844,7,16.43,275,0,0,1,0,1,0,0,0,10,277
36,1347.18,67,11,0.712,35,20.39,179,0,0,1,1,0,0,0,0,7,291
80,1820.09,54,9,0.801,44,6.33,209,0,1,0,1,0,0,0,0,11,195
36,960.19,68,6,0.832,6,11.19,201,1,0,0,0,0,1,0,0,1,128
55,555.08,80,14,0.593,19,0.27,305,1,0,0,1,0,0,0,0,7,129
50,2409.75,76,13,0.819,36,6.86,112,0,1,0,0,0,0,1,0,11,172
88,2319.03,91,4,0.99,42,2.39,331,0,0,1,0,1,0,0,0,8,278
34,2345.38,87,13,0.659,40,1.22,333,0,1,0,0,1,0,0,0,2,183
27,2454.86,99,13,0.866,42,56.45,187,1,0,0,1,0,0,0,0,3,121
21,787.87,64,6,0.858,16,58.32,284,1,0,0,1,0,0,0,0,12,129
60,731.33,95,14,0.575,11,2.39,327,0,1,0,0,1,0,0,0,3,194
48,471.85,97,2,0.793,36,22.77,253,0,0,1,0,0,0,1,0,1,261
19,2272.83,53,3,0.833,28,22.73,70,0,1,0,0,0,1,0,0,9,175
83,1980.8,68,1,1.0,45,37.49,132,0,1,0,0,0,0,0,1,8,193
86,1729.85,70,11,0.792,23,4.98,59,0,1,0,0,1,0,0,0,3,189
63,2348.12,89,5,0.903,35,26.88,154,0,1,0,0,0,0,1,0,5,166
38,1607.66,50,4,0.741,35,15.23,53,0,1,0,1,0,0,0,0,4,162
50,672.43,69,14,0.892,17,13.28,130,0,0,1,1,0,0,0,0,11,288
18,771.42,71,0,0.979,39,2.85,329,0,1,0,1,0,0,0,0,12,150
72,677.59,62,14,0.599,43,6.74,338,0,0,1,0,0,0,1,0,9,317
86,1046.08,90,0,0.868,4,15.51,174,0,0,1,0,0,0,0,1,5,274
46,1196.94,50,7,0.928,48,18.76,230,0,1,0,0,0,1,0,0,11,183
23,2073.36,64,14,0.828,7,2.2,108,1,0,0,0,1,0,0,0,12,127
82,801.63,64,7,0.884,48,3.73,41,0,0,1,0,0,0,1,0,2,281
81,1923.27,63,5,0.961,18,1.77,113,1,0,0,0,0,1,0,0,11,129
48,1431.58,54,10,0.643,44,1.64,75,0,0,1,1,0,0,0,0,2,290
49,2499.29,98,8,0.906,23,2.4,78,0,1,0,0,0,0,0,1,1,159
63,2030.82,55,0,1.0,28,24.01,330,0,1,0,1,0,0,0,0,5,178
12,2434.8,90,14,0.784,41,4.5,275,0,1,0,0,1,0,0,0,5,161
64,1118.94,80,9,0.754,42,6.88,56,0,1,0,0,0,0,0,1,3,168
42,658.41,75,14,0.753,36,0.12,315,0,1,0,1,0,0,0,0,5,179
80,1462.38,74,7,0.893,38,13.98,121,1,0,0,1,0,0,0,0,8,129
28,660.9,98,1,1.0,19,3.4,55,0,1,0,0,0,1,0,0,3,149
43,1434.15,88,7,1.0,50,12.18,76,0,0,1,0,1,0,0,0,12,262
87,966.88,89,2,1.0,44,2.22,324,1,0,0,0,1,0,0,0,4,111
59,1431.2,64,5,0.798,50,4.73,113,1,0,0,0,0,0,1,0,12,123
56,2394.24,55,6,0.721,21,7.29,148,1,0,0,1,0,0,0,0,3,129
55,1006.97,50,2,0.619,35,9.98,172,0,0,1,0,1,0,0,0,6,298
65,2486.21,90,13,0.917,50,1.8,183,0,0,1,1,0,0,0,0,7,275
66,881.59,56,1,1.0,2,5.66,338,0,0,1,0,1,0,0,0,7,290
92,837.03,53,14,0.881,51,0.12,263,1,0,0,0,0,0,1,0,2,129
60,1544.06,50,0,0.901,17,1.42,172,1,0,0,0,0,1,0,0,7,129
63,2168.29,90,13,0.844,11,3.98,49,0,1,0,1,0,0,0,0,1,170
90,1973.96,51,4,0.933,13,27.62,238,0,1,0,0,0,1,0,0,10,199
37,1919.43,97,0,0.757,41,21.48,118,0,1,0,0,1,0,0,0,10,149
28,993.53,83,0,0.899,28,7.42,140,0,1,0,0,1,0,0,0,2,150
36,447.29,84,4,0.805,17,9.27,114,1,0,0,1,0,0,0,0,11,116
57,739.67,95,2,0.922,45,3.4,37,1,0,0,1,0,0,0,0,2,95
28,1133.89,62,9,0.848,24,11.08,302,0,1,0,1,0,0,0,0,8,190
60,2440.54,66,2,0.928,45,2.71,129,1,0,0,0,0,0,1,0,3,118
16,2331.53,59,10,0.713,34,0.03,319,0,1,0,1,0,0,0,0,5,175
38,821.35,52,6,1.0,49,33.03,333,1,0,0,0,0,0,1,0,4,129
52,1923.81,53,14,0.996,37,4.81,153,0,1,0,0,0,0,0,1,5,181
78,1615.94,74,2,0.805,14,7.4,252,0,1,0,0,0,1,0,0,7,185
67,504.67,86,1,0.765,49,1.05,235,0,1,0,0,1,0,0,0,9,165
17,1180.58,92,2,0.66,6,7.49,104,0,0,1,0,0,0,1,0,2,266
51,1420.75,87,14,0.675,41,23.26,314,0,1,0,1,0,0,0,0,8,199
85,1801.91,78,10,0.791,44,21.01,115,1,0,0,0,0,1,0,0,12,129
51,1019.3,50,3,0.873,22,8.63,341,0,1,0,0,0,0,0,1,10,175
22,2361.02,79,8,0.88,20,19.43,133,0,1,0,0,0,0,1,0,6,183
35,1348.95,88,14,1.0,23,4.53,68,0,0,1,0,0,1,0,0,8,269
27,921.91,59,11,0.773,44,2.14,333,0,1,0,1,0,0,0,0,8,191
51,1064.5,78,1,0.758,32,5.48,190,0,0,1,0,0,1,0,0,9,266
60,1978.96,93,13,0.836,22,16.59,327,0,1,0,0,0,0,1,0,6,190
93,1744.6,81,5,0.713,39,12.27,63,0,0,1,0,1,0,0,0,7,283
25,1958.57,93,4,1.0,50,4.86,193,1,0,0,0,0,1,0,0,2,97
12,1013.92,50,5,1.0,23,4.18,61,1,0,0,0,1,0,0,0,12,112
88,1086.38,90,4,0.969,20,33.33,111,0,1,0,0,0,0,0,1,1,180
54,1233.11,66,5,0.99,37,3.06,183,0,1,0,1,0,0,0,0,4,171
31,796.05,61,11,0.826,43,3.68,109,0,1,0,1,0,0,0,0,1,178
32,1851.19,51,3,0.951,46,4.27,163,0,1,0,0,0,1,0,0,9,170
68,1091.63,58,7,1.0,39,15.28,337,0,1,0,1,0,0,0,0,4,190
71,1085.1,61,11,0.802,43,18.98,345,0,0,1,1,0,0,0,0,1,296
77,965.67,74,8,1.0,34,2.45,107,0,1,0,1,0,0,0,0,1,171
63,1350.94,85,9,0.846,17,5.23,113,1,0,0,0,0,1,0,0,11,128
66,2021.15,93,6,0.835,15,20.05,107,1,0,0,0,1,0,0,0,4,129
32,2154.78,99,13,0.718,21,3.76,73,0,1,0,1,0,0,0,0,3,157
69,2089.47,84,13,0.883,1,5.17,151,1,0,0,0,1,0,0,0,1,129
82,1704.51,71,13,1.0,45,8.07,100,0,0,1,0,0,0,0,1,3,283
94,988.9,82,10,0.511,38,10.26,325,0,0,1,0,0,0,1,0,8,317
64,1943.2,99,11,0.901,34,3.62,119,1,0,0,0,0,0,1,0,2,119
89,482.66,70,0,0.959,29,8.58,177,0,0,1,0,0,1,0,0,6,284
72,2076.12,89,4,0.868,2,12.89,251,0,1,0,1,0,0,0,0,12,179
65,2038.48,71,6,0.555,20,0.94,267,0,1,0,0,0,0,1,0,4,195
64,1807.0,77,14,0.646,42,72.96,189,0,1,0,0,1,0,0,0,2,196
34,605.64,53,4,0.838,50,26.99,81,0,1,0,1,0,0,0,0,2,174
35,2494.42,75,4,0.599,44,1.66,242,0,1,0,1,0,0,0,0,11,174
58,1988.46,72,11,1.0,51,4.03,306,1,0,0,0,0,0,1,0,8,129
72,1943.09,97,4,1.0,13,3.31,334,0,0,1,0,0,1,0,0,10,277
54,534.42,98,4,0.695,8,0.22,308,1,0,0,1,0,0,0,0,1,129
82,1237.28,72,12,0.981,23,6.97,41,1,0,0,0,0,0,1,0,10,129
88,580.96,90,10,0.951,48,1.72,290,0,1,0,1,0,0,0,0,11,181
48,1158.18,57,4,0.796,11,1.47,252,0,1,0,0,1,0,0,0,8,187
74,1598.02,81,0,0.997,23,2.37,200,0,1,0,0,0,0,0,1,12,161
78,2245.63,88,11,0.537,36,14.25,77,0,1,0,0,0,1,0,0,2,193
65,994.17,93,5,0.799,28,1.38,159,0,1,0,0,0,1,0,0,5,155
18,1709.17,50,10,0.772,17,9.9,223,1,0,0,0,0,1,0,0,2,129
79,745.77,79,10,1.0,8,3.44,232,0,0,1,0,1,0,0,0,1,296
37,1143.32,77,11,0.706,1,0.71,224,0,1,0,0,1,0,0,0,12,180
54,2389.2,66,12,0.953,29,38.14,62,0,1,0,1,0,0,0,0,4,196
35,1970.05,72,5,0.747,3,10.43,52,0,1,0,1,0,0,0,0,2,165
37,1546.19,87,7,1.0,13,2.28,231,0,1,0,0,0,0,0,1,8,174
49,928.56,73,13,0.785,33,7.06,88,1,0,0,1,0,0,0,0,1,119
24,1197.38,71,4,0.668,23,4.92,124,0,0,1,0,1,0,0,0,9,278
15,729.06,54,1,0.846,23,1.93,237,1,0,0,0,1,0,0,0,6,124
36,1142.28,74,12,0.977,34,32.49,285,1,0,0,0,0,1,0,0,3,129
47,716.33,56,6,0.928,26,19.61,138,1,0,0,0,1,0,0,0,8,129
77,2070.14,71,13,0.626,5,4.61,312,0,0,1,0,0,0,0,1,8,319
84,569.59,93,0,0.61,8,16.65,339,0,1,0,1,0,0,0,0,3,184
